Age (Months),Sex,Height (cm),Nutritional_Status
22,Female,85.1,normal
22,Female,87.7,normal
22,Female,90.6,normal
22,Female,92.7,normal
22,Female,84.1,normal
22,Female,94.1,Tall
22,Female,70,severely stunted
22,Female,93.7,normal
22,Female,75,severely stunted
22,Female,93.7,normal
22,Female,86.2,normal
22,Female,88.2,normal
22,Female,84.7,normal
22,Female,97.2,Tall
22,Female,84.5,normal
22,Female,92.7,normal
22,Female,92,normal
22,Female,92.5,normal
22,Female,86.3,normal
22,Female,76,stunted
22,Female,84.7,normal
22,Female,75.9,stunted
22,Female,83.8,normal
22,Female,78.1,stunted
22,Female,86,normal
22,Female,70.6,severely stunted
22,Female,95,Tall
22,Female,93.9,normal
22,Female,72.1,severely stunted
22,Female,96.1,Tall
22,Female,78.3,stunted
22,Female,77,stunted
22,Female,80.8,normal
22,Female,80.2,normal
22,Female,74.2,severely stunted
22,Female,78.6,normal
22,Female,75.4,stunted
22,Female,76.1,stunted
22,Female,85.1,normal
22,Female,96.7,Tall
22,Female,93.3,normal
22,Female,83.9,normal
22,Female,77.2,stunted
22,Female,96.8,Tall
22,Female,71.1,severely stunted
22,Female,75.4,stunted
22,Female,75.4,stunted
22,Female,81.5,normal
22,Female,92.3,normal
22,Female,88.4,normal
22,Female,77,stunted
22,Female,78.8,normal
22,Female,74.5,severely stunted
22,Female,96.8,Tall
22,Female,74.3,severely stunted
22,Female,97,Tall
22,Female,73,severely stunted
22,Female,95.1,Tall
22,Female,81.6,normal
22,Female,81.1,normal
22,Female,84.7,normal
22,Female,86.2,normal
22,Female,79.9,normal
22,Female,95.1,Tall
22,Female,92.4,normal
22,Female,97.9,Tall
22,Female,87.6,normal
22,Female,97.6,Tall
22,Female,70.3,severely stunted
22,Female,94.5,Tall
22,Female,79,normal
22,Female,80.5,normal
22,Female,72,severely stunted
22,Female,97,Tall
22,Female,83.1,normal
22,Female,83.1,normal
22,Female,79.4,normal
22,Female,77.6,stunted
22,Female,74.3,severely stunted
22,Female,72.8,severely stunted
22,Female,89.7,normal
22,Female,92,normal
22,Female,85.5,normal
22,Female,77.1,stunted
22,Female,82.5,normal
22,Female,77.6,stunted
22,Female,81.5,normal
22,Female,72.9,severely stunted
22,Female,80.1,normal
22,Female,86.1,normal
22,Female,82.4,normal
22,Female,91,normal
22,Female,87.7,normal
22,Female,97.5,Tall
22,Female,75.5,stunted
22,Female,88.2,normal
22,Female,83.6,normal
22,Female,87.2,normal
22,Female,90.2,normal
22,Female,74.2,severely stunted
23,Female,84.2,normal
23,Female,92.1,normal
23,Female,86,normal
23,Female,87.8,normal
23,Female,91.8,normal
23,Female,99.4,Tall
23,Female,81.1,normal
23,Female,86.8,normal
23,Female,84.3,normal
23,Female,96.9,Tall
23,Female,93.2,normal
23,Female,81.3,normal
23,Female,84.8,normal
23,Female,93.6,normal
23,Female,88.5,normal
23,Female,72.6,severely stunted
23,Female,83.1,normal
23,Female,90.6,normal
23,Female,81.8,normal
23,Female,92.6,normal
23,Female,75.2,severely stunted
23,Female,92.9,normal
23,Female,97.4,Tall
23,Female,80.9,normal
23,Female,76.5,stunted
23,Female,85,normal
23,Female,93.6,normal
23,Female,76.2,stunted
23,Female,85.1,normal
23,Female,72.2,severely stunted
23,Female,93.9,normal
23,Female,90.4,normal
23,Female,78.4,stunted
23,Female,73.1,severely stunted
23,Female,94.5,normal
23,Female,71.9,severely stunted
23,Female,90.7,normal
23,Female,76.7,stunted
23,Female,97,Tall
23,Female,73.9,severely stunted
23,Female,89.2,normal
23,Female,93.4,normal
23,Female,94.1,normal
23,Female,78.8,stunted
23,Female,84.8,normal
23,Female,78.1,stunted
23,Female,85.1,normal
23,Female,77.7,stunted
23,Female,96.8,Tall
23,Female,97.7,Tall
23,Female,92.1,normal
23,Female,99,Tall
23,Female,71.4,severely stunted
23,Female,98.9,Tall
23,Female,97.6,Tall
23,Female,85.4,normal
23,Female,93.7,normal
23,Female,87.3,normal
23,Female,97.8,Tall
23,Female,96,Tall
23,Female,82,normal
23,Female,80.1,normal
23,Female,84.3,normal
23,Female,98.4,Tall
23,Female,75.6,severely stunted
23,Female,85.7,normal
23,Female,72.1,severely stunted
23,Female,94.5,normal
23,Female,89.7,normal
23,Female,89.9,normal
23,Female,81.1,normal
23,Female,81.7,normal
23,Female,79.2,stunted
23,Female,88.2,normal
23,Female,93.7,normal
23,Female,89.5,normal
23,Female,85.1,normal
23,Female,72.9,severely stunted
23,Female,75.8,severely stunted
23,Female,97.1,Tall
23,Female,84.9,normal
23,Female,98.7,Tall
23,Female,99,Tall
23,Female,93.9,normal
23,Female,88.3,normal
23,Female,78.5,stunted
23,Female,81.4,normal
23,Female,79.4,normal
23,Female,73.2,severely stunted
23,Female,98.1,Tall
23,Female,95,normal
23,Female,76,stunted
23,Female,76.9,stunted
23,Female,87.9,normal
23,Female,86.8,normal
23,Female,99.9,Tall
23,Female,76.7,stunted
23,Female,97.1,Tall
23,Female,99.5,Tall
23,Female,73.2,severely stunted
23,Female,98.8,Tall
23,Female,94.2,normal
23,Female,84.7,normal
23,Female,76.1,stunted
23,Female,83.6,normal
23,Female,86.5,normal
23,Female,85.1,normal
23,Female,73,severely stunted
23,Female,93.1,normal
23,Female,73.4,severely stunted
23,Female,79.8,normal
23,Female,76.9,stunted
23,Female,86.5,normal
23,Female,71.5,severely stunted
23,Female,81.9,normal
23,Female,92.5,normal
23,Female,73.3,severely stunted
23,Female,89.2,normal
23,Female,91.5,normal
23,Female,96.7,Tall
23,Female,71.6,severely stunted
23,Female,90.8,normal
23,Female,86.2,normal
23,Female,79,stunted
23,Female,96.9,Tall
23,Female,75.3,severely stunted
23,Female,87.8,normal
23,Female,78.7,stunted
23,Female,96.6,Tall
23,Female,80.2,normal
23,Female,97.4,Tall
23,Female,98.4,Tall
23,Female,86.6,normal
23,Female,72.6,severely stunted
23,Female,72.4,severely stunted
23,Female,95.4,Tall
23,Female,73.8,severely stunted
23,Female,72.1,severely stunted
23,Female,89.5,normal
23,Female,80.5,normal
23,Female,72.9,severely stunted
23,Female,95.1,Tall
23,Female,75.8,severely stunted
23,Female,76,stunted
23,Female,89,normal
23,Female,77.2,stunted
23,Female,80,normal
23,Female,85.7,normal
23,Female,82.7,normal
23,Female,97.9,Tall
23,Female,75.5,severely stunted
23,Female,74,severely stunted
23,Female,72.3,severely stunted
23,Female,83.1,normal
23,Female,78.9,stunted
23,Female,82.1,normal
23,Female,83.3,normal
23,Female,91.7,normal
23,Female,91.2,normal
23,Female,88.7,normal
23,Female,73.8,severely stunted
23,Female,83,normal
23,Female,71.4,severely stunted
23,Female,76.5,stunted
23,Female,88.4,normal
23,Female,94.9,normal
23,Female,72.7,severely stunted
23,Female,85.7,normal
23,Female,78.6,stunted
23,Female,89.3,normal
23,Female,73.3,severely stunted
23,Female,89.7,normal
23,Female,74.7,severely stunted
23,Female,95.8,Tall
23,Female,77.3,stunted
23,Female,98,Tall
23,Female,86.8,normal
23,Female,91.9,normal
23,Female,77.5,stunted
23,Female,87.2,normal
23,Female,97.3,Tall
23,Female,77,stunted
23,Female,71.3,severely stunted
23,Female,82.7,normal
23,Female,76.4,stunted
23,Female,88.1,normal
23,Female,96,Tall
23,Female,74,severely stunted
23,Female,84.5,normal
23,Female,90.3,normal
23,Female,82.1,normal
23,Female,76.2,stunted
23,Female,82.7,normal
23,Female,75.8,severely stunted
23,Female,75.5,severely stunted
23,Female,93.6,normal
23,Female,75.5,severely stunted
23,Female,74.6,severely stunted
23,Female,71.7,severely stunted
23,Female,75.9,severely stunted
23,Female,95.6,Tall
23,Female,87.3,normal
23,Female,82,normal
23,Female,99,Tall
23,Female,96.3,Tall
23,Female,81.5,normal
23,Female,94.2,normal
23,Female,93.7,normal
23,Female,71.7,severely stunted
23,Female,89.8,normal
23,Female,74.9,severely stunted
23,Female,85.2,normal
23,Female,93.9,normal
23,Female,91.6,normal
23,Female,96.9,Tall
23,Female,98.1,Tall
23,Female,89.4,normal
23,Female,90.3,normal
23,Female,81.2,normal
23,Female,96.9,Tall
23,Female,82.7,normal
23,Female,80.2,normal
23,Female,99.2,Tall
23,Female,75.4,severely stunted
23,Female,71.6,severely stunted
23,Female,95.7,Tall
23,Female,91.9,normal
23,Female,83.2,normal
23,Female,79,stunted
23,Female,78.9,stunted
23,Female,75.8,severely stunted
23,Female,86.1,normal
23,Female,72.4,severely stunted
23,Female,74.5,severely stunted
23,Female,72.2,severely stunted
23,Female,72.8,severely stunted
23,Female,85.5,normal
23,Female,74.3,severely stunted
23,Female,86.8,normal
23,Female,97.6,Tall
23,Female,94.2,normal
23,Female,98.5,Tall
23,Female,76.5,stunted
23,Female,91.6,normal
23,Female,71.3,severely stunted
23,Female,72.9,severely stunted
23,Female,89,normal
23,Female,86.8,normal
23,Female,92.1,normal
23,Female,98.5,Tall
23,Female,81,normal
23,Female,77.2,stunted
23,Female,82.8,normal
23,Female,85.4,normal
23,Female,76.9,stunted
23,Female,94.9,normal
23,Female,75.3,severely stunted
23,Female,91.7,normal
23,Female,97.5,Tall
23,Female,81.8,normal
23,Female,85.6,normal
23,Female,79,stunted
23,Female,84.1,normal
23,Female,81.6,normal
23,Female,97.6,Tall
23,Female,78.9,stunted
23,Female,90.2,normal
23,Female,84.1,normal
23,Female,79.4,normal
23,Female,91.5,normal
23,Female,72.8,severely stunted
23,Female,85.5,normal
23,Female,84.1,normal
23,Female,80.7,normal
23,Female,86,normal
23,Female,71.9,severely stunted
23,Female,98,Tall
23,Female,93.8,normal
23,Female,95.1,Tall
23,Female,99.2,Tall
23,Female,94.2,normal
23,Female,79.1,stunted
23,Female,87.4,normal
23,Female,90.7,normal
23,Female,99.5,Tall
23,Female,91.9,normal
23,Female,87.7,normal
23,Female,87.3,normal
23,Female,72.1,severely stunted
23,Female,77,stunted
23,Female,79.9,normal
23,Female,84.6,normal
23,Female,81.9,normal
23,Female,95.3,Tall
23,Female,79.1,stunted
23,Female,82.8,normal
23,Female,83.6,normal
23,Female,76.4,stunted
23,Female,74.7,severely stunted
23,Female,73.4,severely stunted
23,Female,78,stunted
23,Female,75.5,severely stunted
23,Female,71.1,severely stunted
23,Female,84.7,normal
23,Female,78.8,stunted
23,Female,84.5,normal
23,Female,94.7,normal
23,Female,78.6,stunted
23,Female,74,severely stunted
23,Female,91,normal
23,Female,71.5,severely stunted
23,Female,96.6,Tall
23,Female,85.9,normal
23,Female,73.3,severely stunted
23,Female,80.9,normal
23,Female,72.9,severely stunted
23,Female,89.4,normal
23,Female,96,Tall
23,Female,73.8,severely stunted
23,Female,82.8,normal
23,Female,81.5,normal
23,Female,94.4,normal
23,Female,84.7,normal
23,Female,91.4,normal
23,Female,98.2,Tall
23,Female,92.1,normal
23,Female,99.9,Tall
23,Female,94.6,normal
23,Female,78.5,stunted
23,Female,86.7,normal
23,Female,95.7,Tall
23,Female,84.1,normal
23,Female,71.3,severely stunted
23,Female,83.7,normal
23,Female,92.8,normal
23,Female,83.9,normal
23,Female,77.7,stunted
23,Female,77,stunted
23,Female,75.4,severely stunted
23,Female,96.6,Tall
23,Female,72.3,severely stunted
23,Female,92.6,normal
23,Female,90.5,normal
23,Female,89.3,normal
23,Female,83.2,normal
23,Female,85.6,normal
23,Female,93.2,normal
23,Female,77.3,stunted
23,Female,96.5,Tall
23,Female,95.1,Tall
23,Female,72.9,severely stunted
23,Female,86.3,normal
23,Female,73.5,severely stunted
23,Female,83.7,normal
23,Female,100,Tall
23,Female,94.8,normal
23,Female,81.4,normal
23,Female,81.7,normal
23,Female,91.4,normal
23,Female,85.5,normal
23,Female,88.2,normal
23,Female,99.2,Tall
23,Female,97.2,Tall
23,Female,98.8,Tall
23,Female,84,normal
23,Female,79.2,stunted
23,Female,96.7,Tall
23,Female,96.3,Tall
23,Female,77.1,stunted
23,Female,88.4,normal
23,Female,83.9,normal
23,Female,74.1,severely stunted
23,Female,92.3,normal
23,Female,89.9,normal
23,Female,93.9,normal
23,Female,72.9,severely stunted
23,Female,95.8,Tall
23,Female,83.2,normal
23,Female,90.7,normal
23,Female,82.2,normal
23,Female,73,severely stunted
23,Female,79.9,normal
23,Female,79.7,normal
23,Female,73.7,severely stunted
23,Female,87.1,normal
23,Female,94.2,normal
23,Female,85,normal
23,Female,91.6,normal
23,Female,85.9,normal
23,Female,84.6,normal
23,Female,99.4,Tall
23,Female,88.8,normal
23,Female,98.5,Tall
23,Female,88.1,normal
23,Female,81.9,normal
23,Female,97.1,Tall
23,Female,77.9,stunted
23,Female,72.3,severely stunted
23,Female,80.1,normal
23,Female,94.5,normal
23,Female,79.4,normal
23,Female,95.1,Tall
23,Female,86.8,normal
23,Female,91.6,normal
23,Female,97.9,Tall
23,Female,71.9,severely stunted
23,Female,88.4,normal
23,Female,83.5,normal
23,Female,82.7,normal
23,Female,90.8,normal
23,Female,98.2,Tall
23,Female,98.1,Tall
23,Female,77,stunted
23,Female,81.8,normal
23,Female,92.9,normal
23,Female,79.6,normal
23,Female,74.7,severely stunted
23,Female,87.8,normal
23,Female,77,stunted
23,Female,74.4,severely stunted
23,Female,85.5,normal
23,Female,99.8,Tall
23,Female,76.9,stunted
23,Female,99.3,Tall
23,Female,83.1,normal
23,Female,92.7,normal
23,Female,74.7,severely stunted
23,Female,85.9,normal
23,Female,96.7,Tall
23,Female,92.7,normal
23,Female,89.3,normal
23,Female,89.7,normal
23,Female,96.5,Tall
23,Female,93.8,normal
23,Female,79.9,normal
23,Female,99.3,Tall
23,Female,83.4,normal
23,Female,83.3,normal
23,Female,98.8,Tall
23,Female,95.9,Tall
23,Female,73.6,severely stunted
23,Female,75.7,severely stunted
23,Female,92.8,normal
23,Female,92.3,normal
23,Female,91.3,normal
23,Female,86.2,normal
23,Female,87.7,normal
23,Female,99.5,Tall
23,Female,91.1,normal
23,Female,91.2,normal
23,Female,93.8,normal
23,Female,91.5,normal
23,Female,90.6,normal
23,Female,84.2,normal
23,Female,97,Tall
23,Female,92.6,normal
23,Female,79.5,normal
23,Female,92.6,normal
23,Female,83.5,normal
23,Female,88.9,normal
23,Female,98.6,Tall
23,Female,79.7,normal
23,Female,90.1,normal
23,Female,96.6,Tall
23,Female,100,Tall
23,Female,85.2,normal
23,Female,80,normal
23,Female,88.3,normal
23,Female,89.2,normal
23,Female,71.5,severely stunted
23,Female,95.1,Tall
23,Female,92.5,normal
23,Female,83.2,normal
23,Female,76.5,stunted
23,Female,90.1,normal
23,Female,90.9,normal
23,Female,76.8,stunted
23,Female,87.1,normal
23,Female,77,stunted
23,Female,94.8,normal
23,Female,95,normal
23,Female,76.1,stunted
23,Female,93.6,normal
23,Female,94.8,normal
23,Female,89.1,normal
23,Female,72.2,severely stunted
23,Female,93.2,normal
23,Female,73.6,severely stunted
23,Female,88.7,normal
23,Female,88.3,normal
23,Female,85.6,normal
23,Female,99.5,Tall
23,Female,82.5,normal
23,Female,97.8,Tall
23,Female,83.1,normal
23,Female,74.8,severely stunted
23,Female,94.3,normal
23,Female,93.2,normal
23,Female,98.2,Tall
23,Female,98.6,Tall
23,Female,79.7,normal
23,Female,79.1,stunted
23,Female,86.8,normal
23,Female,88.9,normal
23,Female,72.1,severely stunted
23,Female,79.8,normal
23,Female,91.5,normal
23,Female,71,severely stunted
23,Female,84.5,normal
23,Female,84,normal
23,Female,76.6,stunted
23,Female,71.8,severely stunted
23,Female,98.2,Tall
23,Female,72.5,severely stunted
23,Female,78.7,stunted
23,Female,94.1,normal
23,Female,96.3,Tall
23,Female,82.8,normal
23,Female,73.8,severely stunted
23,Female,77.1,stunted
23,Female,93.9,normal
23,Female,83.3,normal
23,Female,96.2,Tall
23,Female,82.6,normal
23,Female,91.3,normal
23,Female,89.7,normal
23,Female,81.1,normal
23,Female,77.6,stunted
23,Female,75.5,severely stunted
23,Female,98.9,Tall
23,Female,80.8,normal
23,Female,90.8,normal
23,Female,81.7,normal
23,Female,75.8,severely stunted
23,Female,98.4,Tall
23,Female,76.6,stunted
23,Female,82.9,normal
23,Female,74,severely stunted
23,Female,78.6,stunted
23,Female,77.9,stunted
23,Female,78.4,stunted
23,Female,86.6,normal
23,Female,97.1,Tall
23,Female,89.9,normal
23,Female,83.4,normal
23,Female,86.8,normal
23,Female,87.4,normal
23,Female,94.3,normal
23,Female,80.4,normal
23,Female,86.1,normal
23,Female,75.6,severely stunted
23,Female,96.5,Tall
23,Female,83.7,normal
23,Female,77.3,stunted
23,Female,91.2,normal
23,Female,84.3,normal
23,Female,94.1,normal
23,Female,93.4,normal
23,Female,90,normal
23,Female,98.7,Tall
23,Female,97.3,Tall
23,Female,99.5,Tall
23,Female,86.6,normal
23,Female,91.5,normal
23,Female,98.2,Tall
23,Female,79,stunted
23,Female,95.3,Tall
23,Female,86.3,normal
23,Female,84.3,normal
23,Female,94.8,normal
23,Female,91.8,normal
23,Female,72,severely stunted
23,Female,84,normal
23,Female,81.5,normal
23,Female,72.4,severely stunted
23,Female,83.5,normal
23,Female,74.8,severely stunted
23,Female,97.5,Tall
23,Female,90.8,normal
23,Female,87.7,normal
23,Female,97.9,Tall
23,Female,84.9,normal
23,Female,88.5,normal
23,Female,82.9,normal
23,Female,86.8,normal
23,Female,77.2,stunted
23,Female,76.3,stunted
23,Female,90.5,normal
23,Female,85.5,normal
23,Female,83.8,normal
23,Female,99.1,Tall
23,Female,73.2,severely stunted
23,Female,86.2,normal
23,Female,80.5,normal
23,Female,83.2,normal
23,Female,72.5,severely stunted
23,Female,76.9,stunted
23,Female,85.4,normal
23,Female,77,stunted
23,Female,80.2,normal
23,Female,86,normal
23,Female,76.1,stunted
23,Female,96,Tall
23,Female,91.6,normal
23,Female,77.3,stunted
23,Female,79,stunted
23,Female,94.1,normal
23,Female,71.2,severely stunted
23,Female,85,normal
23,Female,95.8,Tall
23,Female,84,normal
23,Female,83.3,normal
23,Female,91.3,normal
23,Female,80.4,normal
23,Female,71.8,severely stunted
23,Female,81.4,normal
23,Female,74.8,severely stunted
23,Female,71.8,severely stunted
23,Female,89.2,normal
23,Female,77.9,stunted
23,Female,98.5,Tall
23,Female,91.4,normal
23,Female,96.7,Tall
23,Female,78.7,stunted
23,Female,73,severely stunted
23,Female,97.5,Tall
23,Female,74.1,severely stunted
23,Female,81.1,normal
23,Female,76.2,stunted
23,Female,75.2,severely stunted
23,Female,97.6,Tall
23,Female,95.2,Tall
23,Female,71.9,severely stunted
23,Female,74,severely stunted
23,Female,86.4,normal
23,Female,84.2,normal
23,Female,90.5,normal
23,Female,96.6,Tall
23,Female,73.9,severely stunted
23,Female,76.2,stunted
23,Female,99.7,Tall
23,Female,97.5,Tall
23,Female,98,Tall
23,Female,73.3,severely stunted
23,Female,91.6,normal
23,Female,97.3,Tall
23,Female,75.1,severely stunted
23,Female,81.4,normal
23,Female,80.7,normal
23,Female,71.3,severely stunted
23,Female,73.1,severely stunted
23,Female,94.1,normal
23,Female,79.8,normal
23,Female,82.9,normal
23,Female,83.3,normal
23,Female,94.3,normal
23,Female,73,severely stunted
23,Female,90.1,normal
23,Female,79.2,stunted
23,Female,93.8,normal
23,Female,78.7,stunted
23,Female,74.9,severely stunted
23,Female,84,normal
23,Female,78.2,stunted
23,Female,82.9,normal
23,Female,74.9,severely stunted
23,Female,82.2,normal
23,Female,90.5,normal
23,Female,87.8,normal
23,Female,92.4,normal
23,Female,88.3,normal
23,Female,90.5,normal
23,Female,93.1,normal
23,Female,93,normal
23,Female,82.6,normal
23,Female,79.2,stunted
23,Female,86.3,normal
23,Female,76.7,stunted
23,Female,82,normal
23,Female,81.8,normal
23,Female,77,stunted
23,Female,92.6,normal
23,Female,89.8,normal
23,Female,96.5,Tall
23,Female,74.6,severely stunted
23,Female,86.3,normal
23,Female,82.4,normal
23,Female,86.8,normal
23,Female,92,normal
23,Female,75.7,severely stunted
23,Female,82.6,normal
23,Female,91.8,normal
23,Female,77.5,stunted
23,Female,93.6,normal
23,Female,79.2,stunted
23,Female,81.9,normal
23,Female,77.7,stunted
23,Female,97.6,Tall
23,Female,88.1,normal
23,Female,98.8,Tall
23,Female,84.8,normal
23,Female,77.7,stunted
23,Female,86.6,normal
23,Female,90.2,normal
23,Female,78.8,stunted
23,Female,79.9,normal
23,Female,79,stunted
23,Female,87.9,normal
23,Female,80.8,normal
23,Female,91.9,normal
23,Female,81.9,normal
23,Female,99,Tall
23,Female,77.1,stunted
23,Female,84.7,normal
23,Female,90.1,normal
23,Female,79.7,normal
23,Female,95.6,Tall
23,Female,99.5,Tall
23,Female,86.5,normal
23,Female,77.2,stunted
23,Female,83.1,normal
23,Female,82.7,normal
23,Female,87.4,normal
23,Female,72.6,severely stunted
23,Female,91.3,normal
23,Female,87.8,normal
23,Female,87.3,normal
23,Female,95.5,Tall
23,Female,71.2,severely stunted
23,Female,97.7,Tall
23,Female,86.7,normal
